words@vad1961m	@vad1961m	326.086	326.348	важно
words@vad1961m	@vad1961m	326.348	326.61	это
words@vad1961m	@vad1961m	326.61	326.872	/
words@vad1961m	@vad1961m	326.872	327.134	а
words@vad1961m	@vad1961m	327.134	327.396	зачем
words@vad1961m	@vad1961m	327.396	327.658	я
words@vad1961m	@vad1961m	327.658	327.92	буду
words@vad1961m	@vad1961m	327.92	328.182	вот
words@vad1961m	@vad1961m	328.182	328.444	/
words@vad1961m	@vad1961m	328.444	328.706	заниматься
words@vad1961m	@vad1961m	328.706	328.968	вот
words@vad1961m	@vad1961m	328.968	329.23	этим
words@vad1961m	@vad1961m	329.23	329.492	сложным
words@vad1961m	@vad1961m	329.492	329.754	делом
words@vad1961m	@vad1961m	329.754	330.016	например
words@vad1961m	@vad1961m	330.016	330.278	писать
words@vad1961m	@vad1961m	330.278	330.54	статью
words@vad1961m	@vad1961m	330.54	330.802	/
words@vad1961m	@vad1961m	330.802	331.064	если
words@vad1961m	@vad1961m	331.064	331.326	я
words@vad1961m	@vad1961m	331.326	331.588	могу
words@vad1961m	@vad1961m	331.588	331.85	вот
words@vad1961m	@vad1961m	331.85	332.112	сейчас
words@vad1961m	@vad1961m	332.112	332.374	например
words@vad1961m	@vad1961m	332.374	332.636	пойти
words@vad1961m	@vad1961m	332.636	332.898	к
words@vad1961m	@vad1961m	332.898	333.16	вам
words@vad1961m	@vad1961m	333.16	333.422	на
words@vad1961m	@vad1961m	333.422	333.684	передачу
words@vad1961m	@vad1961m	333.684	333.946	да
words@vad1961m	@vad1961m	333.946	334.208	?
words@vad1961m	@vad1961m	334.208	334.47	/
words@vad1961m	@vad1961m	334.47	334.732	и
words@vad1961m	@vad1961m	334.732	334.994	за
words@vad1961m	@vad1961m	334.994	335.256	два
words@vad1961m	@vad1961m	335.256	335.518	часа
words@vad1961m	@vad1961m	335.518	335.78	получить
words@vad1961m	@vad1961m	335.78	336.042	кучу
words@vad1961m	@vad1961m	336.042	336.304	положительных
words@vad1961m	@vad1961m	336.304	336.566	эмоций
words@vad1961m	@vad1961m	336.566	336.828	пообщаться
words@vad1961m	@vad1961m	336.828	337.09	/
words@vad1961m	@vad1961m	337.09	337.352	да
words@vad1961m	@vad1961m	337.352	337.614	ещё
words@vad1961m	@vad1961m	337.614	337.876	и
words@vad1961m	@vad1961m	337.876	338.138	запись
words@vad1961m	@vad1961m	338.138	338.4	в
words@vad1961m	@vad1961m	338.4	338.662	ютубе
words@vad1961m	@vad1961m	338.662	338.924	останется
words@vad1961m	@vad1961m	338.924	339.186	/
words@vad1961m	@vad1961m	339.186	339.448	и
words@vad1961m	@vad1961m	339.448	339.71	как
words@vad1961m	@vad1961m	339.71	339.972	бы
words@vad1961m	@vad1961m	339.972	340.277	классно
words@vad1961m	@vad1961m	340.277	340.566	или
words@vad1961m	@vad1961m	340.566	340.855	там
words@vad1961m	@vad1961m	340.855	341.144	/
words@vad1961m	@vad1961m	341.144	341.433	я
words@vad1961m	@vad1961m	341.433	341.722	ааа
words@vad1961m	@vad1961m	341.722	342.011	не
words@vad1961m	@vad1961m	342.011	342.3	знаю
words@vad1961m	@vad1961m	342.3	342.589	ещё
words@vad1961m	@vad1961m	342.589	342.878	что-нибудь
words@vad1961m	@vad1961m	342.878	343.167	такое
words@vad1961m	@vad1961m	343.167	343.456	приятное
words@vad1961m	@vad1961m	343.456	343.745	для
words@vad1961m	@vad1961m	343.745	344.034	себя
words@vad1961m	@vad1961m	344.034	344.323	и
words@vad1961m	@vad1961m	344.323	344.612	быстрое
words@vad1961m	@vad1961m	344.612	344.901	сделаю
words@vad1961m	@vad1961m	344.901	345.19	с
words@vad1961m	@vad1961m	345.19	345.479	друзьями
words@vad1961m	@vad1961m	345.479	345.768	пообщаюсь
words@vad1961m	@vad1961m	345.768	346.057	да
words@vad1961m	@vad1961m	346.057	346.353	?
words@vad1961m	@vad1961m	346.353	346.696	или
words@vad1961m	@vad1961m	346.696	347.039	просто
words@vad1961m	@vad1961m	347.039	347.382	фильм
words@vad1961m	@vad1961m	347.382	347.725	новый
words@vad1961m	@vad1961m	347.725	348.068	посмотрю
words@vad1961m	@vad1961m	348.068	348.411	какой
words@vad1961m	@vad1961m	348.411	348.754	фильм
words@vad1961m	@vad1961m	348.754	349.097	непростой
words@vad1961m	@vad1961m	349.097	349.44	даже
words@vad1961m	@vad1961m	349.44	349.783	!
words@vad1961m	@vad1961m	349.783	350.126	/
words@vad1961m	@vad1961m	350.126	350.469	/
words@vad1961m	@vad1961m	350.469	350.823	непростой
words@vad1961m	@vad1961m	350.99	351.254	вот
words@vad1961m	@vad1961m	351.254	351.518	/
words@vad1961m	@vad1961m	351.518	351.782	и
words@vad1961m	@vad1961m	351.782	352.046	вот
words@vad1961m	@vad1961m	352.046	352.31	/
words@vad1961m	@vad1961m	352.31	352.574	вот
words@vad1961m	@vad1961m	352.574	352.838	это
words@vad1961m	@vad1961m	352.838	353.102	вот
words@vad1961m	@vad1961m	353.102	353.366	/
words@vad1961m	@vad1961m	353.366	353.63	и
words@vad1961m	@vad1961m	353.63	353.894	вот
words@vad1961m	@vad1961m	353.894	354.158	дальше
words@vad1961m	@vad1961m	354.158	354.422	вы
words@vad1961m	@vad1961m	354.422	354.686	/
words@vad1961m	@vad1961m	354.686	354.95	сжимаете
words@vad1961m	@vad1961m	354.95	355.214	прокрастинируете
words@vad1961m	@vad1961m	355.214	355.478	сжимаете
words@vad1961m	@vad1961m	355.478	355.742	себя
words@vad1961m	@vad1961m	355.742	356.006	как
words@vad1961m	@vad1961m	356.006	356.27	пружину
words@vad1961m	@vad1961m	356.27	356.534	/
words@vad1961m	@vad1961m	356.534	356.798	/
words@vad1961m	@vad1961m	356.798	357.062	у
words@vad1961m	@vad1961m	357.062	357.326	вас
words@vad1961m	@vad1961m	357.326	357.59	в
words@vad1961m	@vad1961m	357.59	357.854	мозге
words@vad1961m	@vad1961m	357.854	358.118	начинает
words@vad1961m	@vad1961m	358.118	358.382	нарастать
words@vad1961m	@vad1961m	358.382	358.646	состояние
words@vad1961m	@vad1961m	358.646	358.91	стресса
words@vad1961m	@vad1961m	358.91	359.174	/
words@vad1961m	@vad1961m	359.174	359.438	/
words@vad1961m	@vad1961m	359.438	359.702	да
words@vad1961m	@vad1961m	359.702	359.966	типа
words@vad1961m	@vad1961m	359.966	360.23	а
words@vad1961m	@vad1961m	360.23	360.494	друг
words@vad1961m	@vad1961m	360.494	360.758	не
words@vad1961m	@vad1961m	360.758	361.022	успею
words@vad1961m	@vad1961m	361.022	361.286	а
words@vad1961m	@vad1961m	361.286	361.55	вдруш
words@vad1961m	@vad1961m	361.55	361.814	не
words@vad1961m	@vad1961m	361.814	362.078	успею
words@vad1961m	@vad1961m	362.078	362.342	/
words@vad1961m	@vad1961m	362.342	362.606	а
words@vad1961m	@vad1961m	362.606	362.87	на
words@vad1961m	@vad1961m	362.87	363.134	самом
words@vad1961m	@vad1961m	363.134	363.398	деле
words@vad1961m	@vad1961m	363.398	363.662	может
words@vad1961m	@vad1961m	363.662	363.934	работа
words@vad1961m	@vad1961m	363.973	364.098	и
words@vad1961m	@vad1961m	364.098	364.223	сейчас
words@vad1961m	@vad1961m	364.223	364.349	типа
words@vad1961m	@vad1961m	364.349	364.599	и
words@vad1961m	@vad1961m	364.599	364.849	вот
words@vad1961m	@vad1961m	365.362	365.718	да
words@vad1961m	@vad1961m	365.718	366.074	!
words@vad1961m	@vad1961m	366.074	366.398	и
words@vad1961m	@vad1961m	366.398	366.722	вот
words@vad1961m	@vad1961m	366.722	367.046	/
words@vad1961m	@vad1961m	367.046	367.37	в
words@vad1961m	@vad1961m	367.37	367.694	какой-то
words@vad1961m	@vad1961m	367.694	368.018	момент
words@vad1961m	@vad1961m	368.018	368.342	безопасность
words@vad1961m	@vad1961m	368.342	368.666	/
words@vad1961m	@vad1961m	368.666	368.99	вбросив
words@vad1961m	@vad1961m	368.99	369.314	в
words@vad1961m	@vad1961m	369.314	369.638	ваш
words@vad1961m	@vad1961m	369.638	369.962	мозг
words@vad1961m	@vad1961m	369.962	370.286	/
words@vad1961m	@vad1961m	370.286	370.61	/
words@vad1961m	@vad1961m	370.61	370.934	хорошую
words@vad1961m	@vad1961m	370.934	371.258	дозу
words@vad1961m	@vad1961m	371.258	371.582	адреналина
words@vad1961m	@vad1961m	371.582	371.906	норадреналина
words@vad1961m	@vad1961m	371.906	372.23	/
words@vad1961m	@vad1961m	372.23	372.554	/
words@vad1961m	@vad1961m	372.554	372.878	заставляет
words@vad1961m	@vad1961m	372.878	373.202	вас
words@vad1961m	@vad1961m	373.202	373.526	таки
words@vad1961m	@vad1961m	373.526	373.85	заняться
words@vad1961m	@vad1961m	373.85	374.174	нужным
words@vad1961m	@vad1961m	374.174	374.498	делом
words@vad1961m	@vad1961m	374.498	374.822	/
words@vad1961m	@vad1961m	374.822	375.146	и
words@vad1961m	@vad1961m	375.146	375.47	вы
words@vad1961m	@vad1961m	375.47	375.794	/
words@vad1961m	@vad1961m	375.794	376.118	действительно
words@vad1961m	@vad1961m	376.118	376.442	за
words@vad1961m	@vad1961m	376.442	376.766	три
words@vad1961m	@vad1961m	376.766	377.09	дня
words@vad1961m	@vad1961m	377.09	377.414	делаете
words@vad1961m	@vad1961m	377.414	377.738	то
words@vad1961m	@vad1961m	377.738	378.062	что
words@vad1961m	@vad1961m	378.062	378.386	должны
words@vad1961m	@vad1961m	378.386	378.71	были
words@vad1961m	@vad1961m	378.71	379.034	делать
words@vad1961m	@vad1961m	379.034	379.358	неделю
words@vad1961m	@vad1961m	379.358	379.682	/
words@vad1961m	@vad1961m	379.682	380.006	правда
words@vad1961m	@vad1961m	380.006	380.33	/
words@vad1961m	@vad1961m	380.33	380.654	при
words@vad1961m	@vad1961m	380.654	380.978	этом
words@vad1961m	@vad1961m	380.978	381.302	вы
words@vad1961m	@vad1961m	381.302	381.626	не
words@vad1961m	@vad1961m	381.626	381.997	спите
words@vad1961m	@vad1961m	382.897	383.093	ну
words@vad1961m	@vad1961m	383.093	383.289	не
words@vad1961m	@vad1961m	383.289	383.485	знаю
words@vad1961m	@vad1961m	383.485	383.681	как
words@vad1961m	@vad1961m	383.681	383.877	вы
words@vad1961m	@vad1961m	383.877	384.073	а
words@vad1961m	@vad1961m	384.073	384.269	я
words@vad1961m	@vad1961m	384.269	384.465	вот
words@vad1961m	@vad1961m	384.465	384.661	так
words@vad1961m	@vad1961m	384.661	384.857	и
words@vad1961m	@vad1961m	384.857	385.053	живу
words@vad1961m	@vad1961m	385.053	385.249	на
words@vad1961m	@vad1961m	385.249	385.445	самом
words@vad1961m	@vad1961m	385.445	385.641	деле
words@vad1961m	@vad1961m	385.641	385.841	да
words@vad1961m	@vad1961m	385.841	386.164	то
words@vad1961m	@vad1961m	386.164	386.487	есть
words@vad1961m	@vad1961m	386.487	386.81	я
words@vad1961m	@vad1961m	386.81	387.133	в
words@vad1961m	@vad1961m	387.133	387.456	какой-то
words@vad1961m	@vad1961m	387.456	387.779	момент
words@vad1961m	@vad1961m	387.779	388.102	/
words@vad1961m	@vad1961m	388.102	388.425	осознал
words@vad1961m	@vad1961m	388.425	388.748	что
words@vad1961m	@vad1961m	388.748	389.071	эээ
words@vad1961m	@vad1961m	389.071	389.394	активная
words@vad1961m	@vad1961m	389.394	389.717	прокрастинация
words@vad1961m	@vad1961m	389.717	390.04	это
words@vad1961m	@vad1961m	390.04	390.363	моё
words@vad1961m	@vad1961m	390.363	390.688	всё
words@vad1961m	@vad1961m	391.203	391.503	вот
words@vad1961m	@vad1961m	391.503	391.803	/
words@vad1961m	@vad1961m	391.803	392.103	/
words@vad1961m	@vad1961m	392.103	392.403	эээ
words@vad1961m	@vad1961m	392.403	392.703	/
words@vad1961m	@vad1961m	392.703	393.003	при
words@vad1961m	@vad1961m	393.003	393.303	этом
words@vad1961m	@vad1961m	393.303	393.603	есть
words@vad1961m	@vad1961m	393.603	393.903	конечно
words@vad1961m	@vad1961m	393.903	394.203	большой
words@vad1961m	@vad1961m	394.203	394.503	минус
words@vad1961m	@vad1961m	394.503	394.803	/
words@vad1961m	@vad1961m	394.803	395.103	/
words@vad1961m	@vad1961m	395.103	395.403	вы
words@vad1961m	@vad1961m	395.403	395.703	ы
words@vad1961m	@vad1961m	395.703	396.003	действительно
words@vad1961m	@vad1961m	396.003	396.303	/
words@vad1961m	@vad1961m	396.303	396.603	начинаете
words@vad1961m	@vad1961m	396.603	396.903	ловиться
words@vad1961m	@vad1961m	396.903	397.203	на
words@vad1961m	@vad1961m	397.203	397.503	быстрый
words@vad1961m	@vad1961m	397.503	397.803	успех
words@vad1961m	@vad1961m	397.803	398.103	и
words@vad1961m	@vad1961m	398.103	398.403	на
words@vad1961m	@vad1961m	398.403	398.703	на
words@vad1961m	@vad1961m	398.703	399.003	короткие
words@vad1961m	@vad1961m	399.003	399.313	дела
words@vad1961m	@vad1961m	399.644	399.925	и
words@vad1961m	@vad1961m	399.925	400.206	вот
words@vad1961m	@vad1961m	400.206	400.487	у
words@vad1961m	@vad1961m	400.487	400.768	меня
words@vad1961m	@vad1961m	400.768	401.049	сейчас
words@vad1961m	@vad1961m	401.049	401.33	в
words@vad1961m	@vad1961m	401.33	401.611	жизни
words@vad1961m	@vad1961m	401.611	401.892	просто
words@vad1961m	@vad1961m	401.892	402.173	эээ
words@vad1961m	@vad1961m	402.173	402.454	какое-то
words@vad1961m	@vad1961m	402.454	402.735	как
words@vad1961m	@vad1961m	402.735	403.016	бы
words@vad1961m	@vad1961m	403.016	403.297	такое
words@vad1961m	@vad1961m	403.297	403.578	/
words@vad1961m	@vad1961m	403.578	403.859	/
words@vad1961m	@vad1961m	403.859	404.14	какая-то
words@vad1961m	@vad1961m	404.14	404.421	дыра
words@vad1961m	@vad1961m	404.421	404.702	образовалась
words@vad1961m	@vad1961m	404.702	404.983	я
words@vad1961m	@vad1961m	404.983	405.264	ни...
words@vad1961m	@vad1961m	405.264	405.545	ничего
words@vad1961m	@vad1961m	405.545	405.826	толком
words@vad1961m	@vad1961m	405.826	406.107	не
words@vad1961m	@vad1961m	406.107	406.388	успеваю
words@vad1961m	@vad1961m	406.388	406.669	писать
words@vad1961m	@vad1961m	406.669	406.951	большого
words@vad1961m	@vad1961m	407.526	407.849	вот
words@vad1961m	@vad1961m	407.849	408.172	/
words@vad1961m	@vad1961m	408.172	408.495	мы
words@vad1961m	@vad1961m	408.495	408.818	ы
words@vad1961m	@vad1961m	408.818	409.141	с
words@vad1961m	@vad1961m	409.141	409.464	/
words@vad1961m	@vad1961m	409.464	409.787	мы
words@vad1961m	@vad1961m	409.787	410.11	с
words@vad1961m	@vad1961m	410.11	410.433	кни...
words@vad1961m	@vad1961m	410.433	410.756	да
words@vad1961m	@vad1961m	410.756	411.079	с
words@vad1961m	@vad1961m	411.079	411.402	/
words@vad1961m	@vad1961m	411.402	411.725	одной
words@vad1961m	@vad1961m	411.725	412.048	одним
words@vad1961m	@vad1961m	412.048	412.371	из
words@vad1961m	@vad1961m	412.371	412.694	прекрасных
words@vad1961m	@vad1961m	412.694	413.017	наших
words@vad1961m	@vad1961m	413.017	413.34	научно-популярных
words@vad1961m	@vad1961m	413.34	413.663	издательств
words@vad1961m	@vad1961m	413.663	413.986	уже
words@vad1961m	@vad1961m	413.986	414.309	два
words@vad1961m	@vad1961m	414.309	414.632	года
words@vad1961m	@vad1961m	414.632	414.955	тянем
words@vad1961m	@vad1961m	414.955	415.29	проект
words@vad1961m	@vad1961m	415.77	416.175	который
words@vad1961m	@vad1961m	416.175	416.58	значит
words@vad1961m	@vad1961m	416.58	416.985	я
words@vad1961m	@vad1961m	416.985	417.39	естественно
words@vad1961m	@vad1961m	417.39	417.795	каждые
words@vad1961m	@vad1961m	417.795	418.2	там
words@vad1961m	@vad1961m	418.2	418.605	три
words@vad1961m	@vad1961m	418.605	419.01	месяца
words@vad1961m	@vad1961m	419.01	419.415	обещаю
words@vad1961m	@vad1961m	419.415	419.828	завершить
words@vad1961m	@vad1961m	420.506	420.824	вот
words@vad1961m	@vad1961m	420.824	421.142	но
words@vad1961m	@vad1961m	421.142	421.46	могу
words@vad1961m	@vad1961m	421.46	421.778	сказать
words@vad1961m	@vad1961m	421.778	422.096	что
words@vad1961m	@vad1961m	422.096	422.414	вот
words@vad1961m	@vad1961m	422.414	422.732	/
words@vad1961m	@vad1961m	422.732	423.05	/
words@vad1961m	@vad1961m	423.05	423.368	все
words@vad1961m	@vad1961m	423.368	423.686	новогодние
words@vad1961m	@vad1961m	423.686	424.004	каникулы
words@vad1961m	@vad1961m	424.004	424.322	да
words@vad1961m	@vad1961m	424.322	424.64	все
words@vad1961m	@vad1961m	424.64	424.958	почти
words@vad1961m	@vad1961m	424.958	425.276	кроме
words@vad1961m	@vad1961m	425.276	425.594	первых
words@vad1961m	@vad1961m	425.594	425.912	двух
words@vad1961m	@vad1961m	425.912	426.23	дней
words@vad1961m	@vad1961m	426.23	426.548	нового
words@vad1961m	@vad1961m	426.548	426.874	года
words@vad1961m	@vad1961m	429.618	429.861	да
words@vad1961m	@vad1961m	429.861	430.104	нет
words@vad1961m	@vad1961m	430.104	430.347	нет
words@vad1961m	@vad1961m	430.347	430.59	вы
words@vad1961m	@vad1961m	430.59	430.833	погодите
words@vad1961m	@vad1961m	430.833	431.076	а
words@vad1961m	@vad1961m	431.076	431.319	что
words@vad1961m	@vad1961m	431.319	431.562	страдать
words@vad1961m	@vad1961m	431.562	431.805	-
words@vad1961m	@vad1961m	431.805	432.048	то
words@vad1961m	@vad1961m	432.07	432.422	вы
words@vad1961m	@vad1961m	432.422	432.774	просто
words@vad1961m	@vad1961m	432.774	433.126	начинаете
words@vad1961m	@vad1961m	433.126	433.478	осознанно
words@vad1961m	@vad1961m	433.478	433.83	относиться
words@vad1961m	@vad1961m	433.83	434.182	к
words@vad1961m	@vad1961m	434.182	434.534	этому
words@vad1961m	@vad1961m	434.534	434.886	и
words@vad1961m	@vad1961m	434.886	435.238	говорите
words@vad1961m	@vad1961m	435.238	435.59	ну
words@vad1961m	@vad1961m	435.59	435.942	что
words@vad1961m	@vad1961m	435.942	436.294	я
words@vad1961m	@vad1961m	436.294	436.646	буду
words@vad1961m	@vad1961m	436.646	436.998	насиловать
words@vad1961m	@vad1961m	436.998	437.35	свой
words@vad1961m	@vad1961m	437.35	437.702	собственный
words@vad1961m	@vad1961m	437.702	438.054	мозг
words@vad1961m	@vad1961m	438.054	438.406	/
words@vad1961m	@vad1961m	438.406	438.758	если
words@vad1961m	@vad1961m	438.758	439.11	активная
words@vad1961m	@vad1961m	439.11	439.462	прокрастинация
words@vad1961m	@vad1961m	439.462	439.814	позволяет
words@vad1961m	@vad1961m	439.814	440.166	мне
words@vad1961m	@vad1961m	440.166	440.518	/
words@vad1961m	@vad1961m	440.518	440.87	за
words@vad1961m	@vad1961m	440.87	441.222	три
words@vad1961m	@vad1961m	441.222	441.574	дня
words@vad1961m	@vad1961m	441.574	441.926	действительно
words@vad1961m	@vad1961m	441.926	442.278	сделать
words@vad1961m	@vad1961m	442.278	442.63	работу
words@vad1961m	@vad1961m	442.63	442.984	недельную
words@vad1961m	@vad1961m	453.761	453.979	эээ
words@vad1961m	@vad1961m	453.979	454.197	нет
words@vad1961m	@vad1961m	454.197	454.415	ну
words@vad1961m	@vad1961m	454.415	454.633	почему
words@vad1961m	@vad1961m	454.633	454.854	!
words@vad1961m	@vad1961m	454.857	455.188	вот
words@vad1961m	@vad1961m	455.188	455.519	как
words@vad1961m	@vad1961m	455.519	455.85	раз
words@vad1961m	@vad1961m	455.85	456.181	активная
words@vad1961m	@vad1961m	456.181	456.512	прокрастинация
words@vad1961m	@vad1961m	456.512	456.843	вы
words@vad1961m	@vad1961m	456.843	457.174	всё-таки
words@vad1961m	@vad1961m	457.174	457.505	/
words@vad1961m	@vad1961m	457.505	457.836	эти
words@vad1961m	@vad1961m	457.836	458.167	три
words@vad1961m	@vad1961m	458.167	458.498	дня
words@vad1961m	@vad1961m	458.498	458.829	не
words@vad1961m	@vad1961m	458.829	459.16	смотрите
words@vad1961m	@vad1961m	459.16	459.491	ээ
words@vad1961m	@vad1961m	459.491	459.822	какой-то
words@vad1961m	@vad1961m	459.822	460.153	сериальчик
words@vad1961m	@vad1961m	460.153	460.484	да
words@vad1961m	@vad1961m	460.484	460.816	?
words@vad1961m	@vad1961m	461.189	461.524	а
words@vad1961m	@vad1961m	461.524	461.859	делаете
words@vad1961m	@vad1961m	461.859	462.194	другие
words@vad1961m	@vad1961m	462.194	462.529	дела
words@vad1961m	@vad1961m	462.529	462.864	/
words@vad1961m	@vad1961m	462.864	463.199	/
words@vad1961m	@vad1961m	463.199	463.534	полезные
words@vad1961m	@vad1961m	463.534	463.873	!
words@vad1961m	@vad1961m	464.322	464.59	у
words@vad1961m	@vad1961m	464.59	464.858	вас
words@vad1961m	@vad1961m	464.858	465.126	/
words@vad1961m	@vad1961m	465.126	465.394	вообще
words@vad1961m	@vad1961m	465.394	465.662	-
words@vad1961m	@vad1961m	465.662	465.93	то
words@vad1961m	@vad1961m	465.93	466.198	/
words@vad1961m	@vad1961m	466.198	466.466	не
words@vad1961m	@vad1961m	466.466	466.734	знаю
words@vad1961m	@vad1961m	466.734	467.002	как
words@vad1961m	@vad1961m	467.002	467.27	у
words@vad1961m	@vad1961m	467.27	467.538	вас
words@vad1961m	@vad1961m	467.538	467.806	я
words@vad1961m	@vad1961m	467.806	468.074	к
words@vad1961m	@vad1961m	468.074	468.342	вам
words@vad1961m	@vad1961m	468.342	468.61	сегодня
words@vad1961m	@vad1961m	468.61	468.878	ехал
words@vad1961m	@vad1961m	468.878	469.146	вот
words@vad1961m	@vad1961m	469.146	469.414	/
words@vad1961m	@vad1961m	469.414	469.682	ээ
words@vad1961m	@vad1961m	469.682	469.95	и
words@vad1961m	@vad1961m	469.95	470.218	я
words@vad1961m	@vad1961m	470.218	470.486	перечитывал
words@vad1961m	@vad1961m	470.486	470.754	свой
words@vad1961m	@vad1961m	470.754	471.022	список
words@vad1961m	@vad1961m	471.022	471.29	из
words@vad1961m	@vad1961m	471.29	471.558	четырнадцати
words@vad1961m	@vad1961m	471.558	471.826	дел
words@vad1961m	@vad1961m	471.826	472.094	которые
words@vad1961m	@vad1961m	472.094	472.362	я
words@vad1961m	@vad1961m	472.362	472.63	должен
words@vad1961m	@vad1961m	472.63	472.898	ещё
words@vad1961m	@vad1961m	472.898	473.166	сегодня
words@vad1961m	@vad1961m	473.166	473.434	вечером
words@vad1961m	@vad1961m	473.434	473.702	сделать
words@vad1961m	@vad1961m	473.702	473.97	/
words@vad1961m	@vad1961m	473.97	474.261	четырнадцать
words@vad1961m	@vad1961m	474.634	474.927	вот
words@vad1961m	@vad1961m	474.927	475.22	/
words@vad1961m	@vad1961m	475.22	475.513	/
words@vad1961m	@vad1961m	475.513	475.806	и
words@vad1961m	@vad1961m	475.806	476.099	все
words@vad1961m	@vad1961m	476.099	476.392	из
words@vad1961m	@vad1961m	476.392	476.685	них
words@vad1961m	@vad1961m	476.685	476.978	очень
words@vad1961m	@vad1961m	476.978	477.271	полезные
words@vad1961m	@vad1961m	477.271	477.564	/
words@vad1961m	@vad1961m	477.564	477.857	очень
words@vad1961m	@vad1961m	477.857	478.16	полезные
words@vad1961m	@vad1961m	478.286	478.676	вот
words@vad1961m	@vad1961m	478.676	479.066	поэтому
words@vad1961m	@vad1961m	479.066	479.456	уу
words@vad1961m	@vad1961m	479.456	479.846	а
words@vad1961m	@vad1961m	479.846	480.236	как
words@vad1961m	@vad1961m	480.236	480.626	бы
words@vad1961m	@vad1961m	480.626	481.016	настоящая
words@vad1961m	@vad1961m	481.016	481.406	активная
words@vad1961m	@vad1961m	481.406	481.796	прокрастинация
words@vad1961m	@vad1961m	481.796	482.186	это
words@vad1961m	@vad1961m	482.186	482.576	когда
words@vad1961m	@vad1961m	482.576	482.966	вы
words@vad1961m	@vad1961m	482.966	483.356	занимаетесь
words@vad1961m	@vad1961m	483.356	483.746	/
words@vad1961m	@vad1961m	483.746	484.136	короткими
words@vad1961m	@vad1961m	484.136	484.526	но
words@vad1961m	@vad1961m	484.526	484.916	полезными
words@vad1961m	@vad1961m	484.916	485.306	делами
words@vad1961m	@vad1961m	485.306	485.696	и
words@vad1961m	@vad1961m	485.696	486.086	откладываете
words@vad1961m	@vad1961m	486.086	486.476	/
words@vad1961m	@vad1961m	486.476	486.866	длинное
words@vad1961m	@vad1961m	486.866	487.256	но
words@vad1961m	@vad1961m	487.256	487.646	тоже
words@vad1961m	@vad1961m	487.646	488.036	очень
words@vad1961m	@vad1961m	488.036	488.426	полезное
words@vad1961m	@vad1961m	488.426	488.816	и
words@vad1961m	@vad1961m	488.816	489.206	откладываете
words@vad1961m	@vad1961m	489.206	489.596	пока
words@vad1961m	@vad1961m	489.596	489.986	/
words@vad1961m	@vad1961m	489.986	490.376	просто
words@vad1961m	@vad1961m	490.376	490.787	вот
gesture@mvs1985m	@mvs1985m	0.182	2.273	руки идут от себя снаружи в центр (друг к другу) и останавливаются на столе
gesture@mvs1985m	@mvs1985m	2.273	3.306	резкое движение руками от себя и друг от друга
gesture@mvs1985m	@mvs1985m	3.306	3.926	ладони обращены к говорящему, идут от груди говорящего вниз
gesture@mvs1985m	@mvs1985m	3.928	5.741	кисти поднимаются к груди, ладони обращены к говорящему, потом брасываются вниз и друг от друга, действие повторяется 2 раза
gesture@mvs1985m	@mvs1985m	5.742	6.468	кисть поднимается к плечу, касаясь его, обращена к говорящему, далее резко сбрасывается вниз
gesture@mvs1985m	@mvs1985m	6.469	9.598	кисть идёт вверх покругу и запрокидывается за плечо, далее собирается в кулак около плеча, далее кулак трясётся около плеча
gesture@mvs1985m	@mvs1985m	9.602	20.905	покачивание головой и повторяющееся движение рукой по столу к себе
gesture@mvs1985m	@mvs1985m	22.874	23.466	поправляет очки
gesture@mvs1985m	@mvs1985m	23.466	23.848	проводит кистью вокруг лица
gesture@mvs1985m	@mvs1985m	23.861	24.52	облокотился на руку, пальцами закрывает рот
gesture@mvs1985m	@mvs1985m	24.522	25.522	кивок головой
gesture@mvs1985m	@mvs1985m	36.189	37.465	убирает руку со стола и прислоняет к колену
gesture@mvs1985m	@mvs1985m	38.253	39.847	перестаёт облокачиваться на руку, кладёт руку на стол
gesture@mvs1985m	@mvs1985m	53.32	54.379	кладёт руки на колени
gesture@mvs1985m	@mvs1985m	70.475	71.711	поправил себя на стуле
gesture@mvs1985m	@mvs1985m	71.711	75.259	улыбка
gesture@mvs1985m	@mvs1985m	82.241	84.106	улыбка
gesture@mvs1985m	@mvs1985m	129.334	130.775	перекладывает руку
gesture@mvs1985m	@mvs1985m	144.45	145.709	кивает
gesture@mvs1985m	@mvs1985m	157.164	159.464	возвращает руки на колени, поворачивается ближе к камере
gesture@mvs1985m	@mvs1985m	159.464	161.005	выдвигет руку вперёд, раскрывает ладонь перед собеседником
gesture@mvs1985m	@mvs1985m	168.025	170.624	улыбается, поворачивает туловище и голову к камере, складывает руки на коленях
gesture@mvs1985m	@mvs1985m	173.668	174.668	повернул голову
gesture@mvs1985m	@mvs1985m	175.149	176.108	кивки головой
gesture@mvs1985m	@mvs1985m	184.289	186.583	резко выдвигает руку вперёд
gesture@mvs1985m	@mvs1985m	187.312	188.829	проводит пальцами по столу по направлению к себе
gesture@mvs1985m	@mvs1985m	188.843	191.42	приподнимает голову, облокачивается на согнутую в локте руку
gesture@mvs1985m	@mvs1985m	196.728	198.286	поправляет очки
gesture@mvs1985m	@mvs1985m	214.245	216.715	держит руку согнутую в пальцах и прподнятую над столом, ладонью вниз, потом убирает её
gesture@mvs1985m	@mvs1985m	224.334	225.723	выносит ладонь вперёд
